customer_id,final_pd,top_driver,intervention_type,intervention_detail,rupee_impact,urgency,risk_band,case_summary
120226,0.3966888966888967,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 40% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
166999,0.43001443001443,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
265709,0.3966888966888967,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 40% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: 30-day payment holiday to restore financial breathing room."
280347,0.0693836755091841,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 7% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Recommended action: 30-day payment holiday to restore financial breathing room."
314424,0.0622981771624671,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Payment dates have become increasingly erratic, suggesting reactive rather than planned cash management. Recommended action: 30-day payment holiday to restore financial breathing room."
393984,0.1376568029464671,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
162497,0.2933429118773946,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 29% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
338478,0.0693836755091841,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 7% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
344206,0.3022318007662835,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 30% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
168900,0.5548340548340548,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 55% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
426663,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
228793,0.1072031039136302,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 11% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Payment dates have become increasingly erratic, suggesting reactive rather than planned cash management. Recommended action: Shift EMI due date to align with actual income arrival pattern."
380052,0.43001443001443,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
354899,0.2933429118773946,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 29% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: 30-day payment holiday to restore financial breathing room."
151950,0.3929467155207944,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 39% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Recommended action: Shift EMI due date to align with actual income arrival pattern."
228328,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
361054,0.3022318007662835,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 30% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
149642,0.8648350813193494,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 86% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
164216,0.888499443020387,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 89% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
372730,0.3364039039039039,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 34% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
218282,0.0542356929095066,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 5% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
400755,0.1092543859649122,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 11% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
323300,0.7883426352834881,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 79% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
289654,0.1374406604747162,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
266253,0.8929069767441861,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 89% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
327388,0.43001443001443,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
181192,0.891795865633075,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 89% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
376942,0.3966888966888967,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 40% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
319324,0.337035217035217,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 34% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Recommended action: Shift EMI due date to align with actual income arrival pattern."
452392,0.0542356929095066,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 5% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
265347,0.7671957671957671,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 77% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
435645,0.5548340548340548,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 55% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
342504,0.1374406604747162,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
191934,1.0,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 100% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
258555,0.8648350813193494,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 86% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
436840,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
144550,0.1378707680015979,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
206660,0.4920634920634921,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 49% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
306611,0.0542356929095066,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 5% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
195358,0.1353893784234341,Stress Accelerating Rapidly,RM_ESCALATION,Stress accelerating rapidly. Assign Relationship Manager immediately. Do not send automated message.,Early RM contact reduces default probability by estimated 30-40%,CRITICAL,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Recommended action: Immediate RM outreach — stress accelerating beyond automated intervention."
241007,0.0542356929095066,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 5% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Recommended action: Shift EMI due date to align with actual income arrival pattern."
201206,0.0622981771624671,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
437658,0.0622981771624671,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
357074,0.0622981771624671,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Payment dates have become increasingly erratic, suggesting reactive rather than planned cash management. Recommended action: Shift EMI due date to align with actual income arrival pattern."
378161,0.5548340548340548,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 55% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
450488,0.43001443001443,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
155880,0.2866602067183462,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 29% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
412459,0.1378707680015979,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Payment dates have become increasingly erratic, suggesting reactive rather than planned cash management. Recommended action: Shift EMI due date to align with actual income arrival pattern."
207902,0.0542356929095066,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 5% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
307152,0.0693836755091841,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 7% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Recommended action: 30-day payment holiday to restore financial breathing room."
